DocType: Purchase Order,"Check if recurring order, uncheck to stop recurring or put proper End Date","Check if recurring order, uncheck to stop recurring or put proper End Date"
DocType: Features Setup,"Check if you need automatic recurring invoices. After submitting any sales invoice, Recurring section will be visible.","Check if you need automatic recurring invoices. After submitting any sales invoice, Recurring section will be visible."
DocType: Process Payroll,Check if you want to send salary slip in mail to each employee while submitting salary slip,Check if you want to send salary slip in mail to each employee while submitting salary slip
DocType: Accounts Settings,Check Supplier Invoice Number Uniqueness,Check Supplier Invoice Number Uniqueness
DocType: Naming Series,Check this if you want to force the user to select a series before saving. There will be no default if you check this.,Check this if you want to force the user to select a series before saving. There will be no default if you check this.
DocType: Item Group,Check this if you want to show in website,Check this if you want to show in website
DocType: UOM,Check this to disallow fractions. (for Nos),Check this to disallow fractions. (for Nos)
apps/erpnext/erpnext/setup/page/setup_wizard/fixtures/industry_type.py +15,Chemical,Chemical
DocType: Employee,Cheque,Cheque
DocType: Bank Reconciliation Detail,Cheque Date,Cheque Date
DocType: Bank Reconciliation Detail,Cheque Number,Cheque Number
apps/erpnext/erpnext/accounts/doctype/account/account.py +146,Child account exists for this account. You can not delete this account.,Child account exists for this account. You can not delete this account.
apps/erpnext/erpnext/projects/doctype/task/task.py +89,Circular Reference Error,Circular Reference Error
DocType: Contact Us Settings,City,City
DocType: Address,City/Town,City/Town
DocType: Expense Claim Detail,Claim Amount,Claim Amount
apps/erpnext/erpnext/config/hr.py +23,Claims for company expense.,Claims for company expense.
DocType: Employee Education,Class / Percentage,Class / Percentage
DocType: Print Settings,Classic,Classic
DocType: Territory,Classification of Customers by region,Classification of Customers by region
DocType: Holiday List,Clear Table,Clear Table
DocType: Bank Reconciliation Detail,Clearance Date,Clearance Date
apps/erpnext/erpnext/accounts/doctype/bank_reconciliation/bank_reconciliation.py +52,Clearance date cannot be before check date in row {0},Clearance date cannot be before check date in row {0}
apps/erpnext/erpnext/accounts/doctype/bank_reconciliation/bank_reconciliation.py +62,Clearance Date not mentioned,Clearance Date not mentioned
apps/erpnext/erpnext/crm/doctype/newsletter/newsletter.py +138,Click here to verify,Click here to verify
apps/erpnext/erpnext/projects/doctype/time_log_batch/time_log_batch.js +22,Click on 'Make Sales Invoice' button to create a new Sales Invoice.,Click on 'Make Sales Invoice' button to create a new Sales Invoice.
DocType: Custom Script,Client,Client
apps/erpnext/erpnext/setup/page/setup_wizard/fixtures/operations.py +147,Clinching,Clinching
apps/erpnext/erpnext/config/accounts.py +63,Close Balance Sheet and book Profit or Loss.,Close Balance Sheet and book Profit or Loss.
DocType: ToDo,Closed,Closed
apps/erpnext/erpnext/accounts/report/trial_balance/trial_balance.py +227,Closing (Cr),Closing (Cr)
apps/erpnext/erpnext/accounts/report/trial_balance/trial_balance.py +221,Closing (Dr),Closing (Dr)
apps/erpnext/erpnext/accounts/report/general_ledger/general_ledger.py +126,Closing (Opening + Totals),Closing (Opening + Totals)
apps/erpnext/erpnext/accounts/doctype/period_closing_voucher/period_closing_voucher.py +25,Closing Account {0} must be of type 'Liability',Closing Account {0} must be of type 'Liability'
DocType: Period Closing Voucher,Closing Account Head,Closing Account Head
DocType: Task,Closing Date,Closing Date
DocType: Period Closing Voucher,Closing Fiscal Year,Closing Fiscal Year
DocType: Period Closing Voucher,CoA Help,CoA Help
apps/erpnext/erpnext/setup/page/setup_wizard/fixtures/operations.py +91,Coating,Coating
apps/erpnext/erpnext/setup/page/setup_wizard/fixtures/operations.py +63,Coining,Coining
DocType: Party Account,col_break1,col_break1
DocType: Sales Invoice,Cold Calling,Cold Calling
apps/erpnext/erpnext/setup/page/setup_wizard/fixtures/operations.py +38,Cold rolling,Cold rolling
apps/erpnext/erpnext/setup/page/setup_wizard/fixtures/operations.py +79,Cold sizing,Cold sizing
apps/erpnext/erpnext/setup/page/setup_wizard/install_fixtures.py +151,Colour,Colour
DocType: DocField,Column Break,Column Break
DocType: Payment Tool,Column Break 1,Column Break 1
sites/assets/js/desk.min.js +622,Comments,Comments
apps/erpnext/erpnext/setup/page/setup_wizard/setup_wizard.py +419,Commercial,Commercial
apps/erpnext/erpnext/setup/page/setup_wizard/install_fixtures.py +60,Commission,Commission
apps/erpnext/erpnext/accounts/doctype/account/chart_of_accounts/verified/standard_chart_of_accounts.py +87,Commission on Sales,Commission on Sales
DocType: Customer,Commission Rate,Commission Rate
DocType: Sales Invoice,Commission Rate (%),Commission Rate (%)
apps/erpnext/erpnext/controllers/selling_controller.py +126,Commission rate cannot be greater than 100,Commission rate cannot be greater than 100
DocType: Communication,Communication,Communication
apps/erpnext/erpnext/config/support.py +38,Communication log.,Communication log.
DocType: Supplier,Communications,Communications
apps/erpnext/erpnext/setup/page/setup_wizard/fixtures/operations.py +22,Compaction plus sintering,Compaction plus sintering
DocType: Fiscal Year,Companies,Companies
DocType: Account,Company,Company
apps/erpnext/erpnext/config/accounts.py +79,Company (not Customer or Supplier) master.,Company (not Customer or Supplier) master.
apps/erpnext/erpnext/setup/page/setup_wizard/setup_wizard.js +394,Company Abbreviation,Company Abbreviation
DocType: Employee,Company Email,Company Email
apps/erpnext/erpnext/hr/doctype/salary_slip/salary_slip.py +194,"Company Email ID not found, hence mail not sent","Company Email ID not found, hence mail not sent"
DocType: Company,Company Info,Company Info
apps/erpnext/erpnext/accounts/doctype/accounts_settings/accounts_settings.py +25,Company is missing in warehouses {0},Company is missing in warehouses {0}
apps/erpnext/erpnext/setup/page/setup_wizard/setup_wizard.js +392,Company Name,Company Name
DocType: Company,Company registration numbers for your reference. Tax numbers etc.,Company registration numbers for your reference. Tax numbers etc.
apps/erpnext/erpnext/hr/doctype/process_payroll/process_payroll.js +50,"Company, Month and Fiscal Year is mandatory","Company, Month and Fiscal Year is mandatory"
apps/erpnext/erpnext/setup/page/setup_wizard/install_fixtures.py +46,Compensatory Off,Compensatory Off
apps/erpnext/erpnext/setup/page/setup_wizard/setup_wizard_page.html +18,Complete Setup,Complete Setup
apps/frappe/frappe/core/doctype/doctype/boilerplate/controller_list.html +31,Completed,Completed
,Completed Production Orders,Completed Production Orders
DocType: Production Order Operation,Completed Qty,Completed Qty
apps/erpnext/erpnext/manufacturing/doctype/production_order/production_order.py +303,Completed Qty can not be greater than 'Qty to Manufacture',Completed Qty can not be greater than 'Qty to Manufacture'
apps/erpnext/erpnext/projects/doctype/time_log/time_log.py +207,Completed Qty cannot be more than {0} for operation {1},Completed Qty cannot be more than {0} for operation {1}
apps/erpnext/erpnext/projects/report/project_wise_stock_tracking/project_wise_stock_tracking.py +30,Completion Date,Completion Date
DocType: Maintenance Visit,Completion Status,Completion Status
apps/erpnext/erpnext/setup/page/setup_wizard/fixtures/operations.py +26,Compression molding,Compression molding
apps/erpnext/erpnext/setup/page/setup_wizard/fixtures/industry_type.py +16,Computer,Computer
apps/erpnext/erpnext/accounts/doctype/account/chart_of_accounts/verified/standard_chart_of_accounts.py +44,Computers,Computers
apps/erpnext/erpnext/crm/doctype/newsletter/newsletter.py +148,Confirm Your Email,Confirm Your Email
DocType: Employee,Confirmation Date,Confirmation Date
apps/erpnext/erpnext/crm/doctype/newsletter/newsletter.py +167,Confirmed,Confirmed
apps/erpnext/erpnext/config/selling.py +23,Confirmed orders from Customers.,Confirmed orders from Customers.
DocType: Purchase Taxes and Charges,Consider Tax or Charge for,Consider Tax or Charge for
DocType: Sales Invoice,Considered as an Opening Balance,Considered as an Opening Balance
DocType: Purchase Invoice,Considered as Opening Balance,Considered as Opening Balance
DocType: Lead,Consultant,Consultant
apps/erpnext/erpnext/setup/page/setup_wizard/fixtures/industry_type.py +17,Consulting,Consulting
apps/erpnext/erpnext/setup/page/setup_wizard/setup_wizard.js +623,Consumable,Consumable
DocType: Workstation,Consumable Cost,Consumable Cost
apps/erpnext/erpnext/stock/report/itemwise_recommended_reorder_level/itemwise_recommended_reorder_level.py +41,Consumed,Consumed
apps/erpnext/erpnext/stock/report/supplier_wise_sales_analytics/supplier_wise_sales_analytics.py +46,Consumed Amount,Consumed Amount
DocType: Purchase Receipt Item Supplied,Consumed Qty,Consumed Qty
apps/erpnext/erpnext/setup/page/setup_wizard/fixtures/industry_type.py +18,Consumer Products,Consumer Products
DocType: Purchase Invoice,Contact,Contact
DocType: Sales Partner,Contact Desc,Contact Desc
DocType: Employee,Contact Details,Contact Details
DocType: Purchase Invoice,Contact Email,Contact Email
DocType: Supplier,Contact HTML,Contact HTML
DocType: Supplier Quotation,Contact Info,Contact Info
DocType: Opportunity,Contact Mobile No,Contact Mobile No
apps/erpnext/erpnext/setup/page/setup_wizard/setup_wizard.js +575,Contact Name,Contact Name
DocType: Sales Team,Contact No.,Contact No.
DocType: Purchase Invoice,Contact Person,Contact Person
DocType: Issue,Content Type,Content Type
apps/erpnext/erpnext/setup/page/setup_wizard/fixtures/operations.py +8,Continuous casting,Continuous casting
DocType: Journal Entry,Contra Entry,Contra Entry
apps/erpnext/erpnext/setup/page/setup_wizard/install_fixtures.py +59,Contract,Contract
DocType: Employee,Contract End Date,Contract End Date
apps/erpnext/erpnext/hr/doctype/employee/employee.py +117,Contract End Date must be greater than Date of Joining,Contract End Date must be greater than Date of Joining
DocType: Sales Team,Contribution (%),Contribution (%)
apps/erpnext/erpnext/selling/report/sales_person_wise_transaction_summary/sales_person_wise_transaction_summary.py +32,Contribution %,Contribution %
apps/erpnext/erpnext/selling/report/sales_person_wise_transaction_summary/sales_person_wise_transaction_summary.py +33,Contribution Amount,Contribution Amount
DocType: Sales Team,Contribution to Net Total,Contribution to Net Total
DocType: Purchase Invoice Item,Conversion Factor,Conversion Factor
apps/erpnext/erpnext/stock/doctype/stock_uom_replace_utility/stock_uom_replace_utility.py +104,Conversion factor cannot be in fractions,Conversion factor cannot be in fractions
apps/erpnext/erpnext/stock/doctype/item/item.py +158,Conversion factor for default Unit of Measure must be 1 in row {0},Conversion factor for default Unit of Measure must be 1 in row {0}
apps/erpnext/erpnext/stock/doctype/stock_uom_replace_utility/stock_uom_replace_utility.py +25,Conversion Factor is required,Conversion Factor is required
apps/erpnext/erpnext/accounts/doctype/purchase_invoice/purchase_invoice.py +91,Conversion rate cannot be 0 or 1,Conversion rate cannot be 0 or 1
apps/erpnext/erpnext/accounts/doctype/account/account.js +67,Convert to Group,Convert to Group
apps/erpnext/erpnext/accounts/doctype/account/account.js +54,Convert to non-Group,Convert to non-Group
DocType: Lead,Converted,Converted
DocType: Item,Copy From Item Group,Copy From Item Group
apps/erpnext/erpnext/setup/page/setup_wizard/fixtures/industry_type.py +19,Cosmetics,Cosmetics
DocType: Cost Center,Cost Center,Cost Center
apps/erpnext/erpnext/accounts/doctype/gl_entry/gl_entry.py +93,Cost Center {0} does not belong to Company {1},Cost Center {0} does not belong to Company {1}
apps/erpnext/erpnext/accounts/doctype/sales_invoice/sales_invoice.js +588,Cost Center For Item with Item Code ',Cost Center For Item with Item Code '
apps/erpnext/erpnext/accounts/doctype/gl_entry/gl_entry.py +53,Cost Center is required for 'Profit and Loss' account {0},Cost Center is required for 'Profit and Loss' account {0}
apps/erpnext/erpnext/stock/doctype/purchase_receipt/purchase_receipt.py +363,Cost Center is required in row {0} in Taxes table for type {1},Cost Center is required in row {0} in Taxes table for type {1}
DocType: Cost Center,Cost Center Name,Cost Center Name
apps/erpnext/erpnext/accounts/doctype/cost_center/cost_center.py +62,Cost Center with existing transactions can not be converted to group,Cost Center with existing transactions can not be converted to group
apps/erpnext/erpnext/accounts/doctype/cost_center/cost_center.py +54,Cost Center with existing transactions can not be converted to ledger,Cost Center with existing transactions can not be converted to ledger
apps/erpnext/erpnext/accounts/page/accounts_browser/accounts_browser.js +96,Cost Centers,Cost Centers
apps/erpnext/erpnext/projects/report/project_wise_stock_tracking/project_wise_stock_tracking.py +27,Cost of Delivered Items,Cost of Delivered Items
DocType: Account,Cost of Goods Sold,Cost of Goods Sold
apps/erpnext/erpnext/projects/report/project_wise_stock_tracking/project_wise_stock_tracking.py +27,Cost of Issued Items,Cost of Issued Items
apps/erpnext/erpnext/projects/report/project_wise_stock_tracking/project_wise_stock_tracking.py +26,Cost of Purchased Items,Cost of Purchased Items
apps/erpnext/erpnext/config/projects.py +38,Cost of various activities,Cost of various activities
apps/erpnext/erpnext/manufacturing/doctype/bom/bom.py +144,Cost Updated,Cost Updated
DocType: BOM,Costing,Costing
DocType: Time Log,Costing Amount,Costing Amount
DocType: Activity Cost,Costing Rate,Costing Rate
DocType: Time Log,Costing Rate (per hour),Costing Rate (per hour)
apps/erpnext/erpnext/setup/page/setup_wizard/fixtures/operations.py +14,Countergravity casting,Countergravity casting
apps/erpnext/erpnext/setup/page/setup_wizard/fixtures/operations.py +99,Countersinking,Countersinking
DocType: Country,Country,Country
apps/erpnext/erpnext/config/setup.py +37,Country wise default Address Templates,Country wise default Address Templates
apps/erpnext/erpnext/accounts/doctype/journal_entry/journal_entry.js +87,Cr,Cr
apps/erpnext/erpnext/config/setup.py +105,"Create and manage daily, weekly and monthly email digests.","Create and manage daily, weekly and monthly email digests."
DocType: Newsletter,Create and Send Newsletters,Create and Send Newsletters
DocType: Process Payroll,Create Bank Entry for the total salary paid for the above selected criteria,Create Bank Entry for the total salary paid for the above selected criteria
apps/erpnext/erpnext/crm/doctype/lead/lead.js +30,Create Customer,Create Customer
DocType: Production Planning Tool,Create Material Requests,Create Material Requests
apps/erpnext/erpnext/accounts/page/accounts_browser/accounts_browser.js +239,Create New,Create New
apps/erpnext/erpnext/crm/doctype/lead/lead.js +32,Create Opportunity,Create Opportunity
apps/erpnext/erpnext/config/accounts.py +68,Create Payment Entries against Orders or Invoices.,Create Payment Entries against Orders or Invoices.
DocType: Production Planning Tool,Create Production Orders,Create Production Orders
apps/erpnext/erpnext/crm/doctype/opportunity/opportunity.js +77,Create Quotation,Create Quotation
DocType: SMS Center,Create Receiver List,Create Receiver List
apps/erpnext/erpnext/config/setup.py +88,Create rules to restrict transactions based on values.,Create rules to restrict transactions based on values.
DocType: Process Payroll,Create Salary Slip,Create Salary Slip
DocType: POS Profile,Create Stock Ledger Entries when you submit a Sales Invoice,Create Stock Ledger Entries when you submit a Sales Invoice
apps/erpnext/erpnext/stock/doctype/manage_variants/manage_variants.js +38,Create Variants,Create Variants
sites/assets/js/desk.min.js +622,Created By,Created By
DocType: Process Payroll,Creates salary slip for above mentioned criteria.,Creates salary slip for above mentioned criteria.
DocType: Serial No,Creation Date,Creation Date
DocType: Serial No,Creation Document No,Creation Document No
DocType: Serial No,Creation Document Type,Creation Document Type
DocType: Serial No,Creation Time,Creation Time
DocType: Backup Manager,Credentials,Credentials
DocType: Account,Credit,Credit
DocType: GL Entry,Credit Amt,Credit Amt
apps/erpnext/erpnext/selling/report/customer_credit_balance/customer_credit_balance.py +39,Credit Balance,Credit Balance
apps/erpnext/erpnext/setup/page/setup_wizard/install_fixtures.py +132,Credit Card,Credit Card
DocType: Journal Entry,Credit Card Entry,Credit Card Entry
DocType: Accounts Settings,Credit Controller,Credit Controller
DocType: Supplier,Credit Days,Credit Days
DocType: Customer,Credit Days Based On,Credit Days Based On
DocType: Customer,Credit Limit,Credit Limit
apps/erpnext/erpnext/selling/doctype/customer/customer.py +162,Credit limit has been crossed for customer {0} {1}/{2},Credit limit has been crossed for customer {0} {1}/{2}
DocType: Journal Entry,Credit Note,Credit Note
DocType: Purchase Invoice,Credit To,Credit To
apps/erpnext/erpnext/accounts/doctype/purchase_invoice/purchase_invoice.py +96,Credit To account must be a Payable account,Credit To account must be a Payable account
apps/erpnext/erpnext/accounts/doctype/account/chart_of_accounts/verified/standard_chart_of_accounts.py +161,Creditors,Creditors
DocType: Website Item Group,Cross Listing of Item in multiple groups,Cross Listing of Item in multiple groups
apps/erpnext/erpnext/setup/page/setup_wizard/fixtures/operations.py +41,Cross-rolling,Cross-rolling
apps/erpnext/erpnext/setup/page/setup_wizard/fixtures/operations.py +164,Crushing,Crushing
apps/erpnext/erpnext/setup/page/setup_wizard/fixtures/operations.py +40,Cryorolling,Cryorolling
apps/erpnext/erpnext/setup/page/setup_wizard/fixtures/operations.py +82,Curling,Curling
DocType: DocField,Currency,Currency
DocType: Currency Exchange,Currency Exchange,Currency Exchange
apps/erpnext/erpnext/config/accounts.py +143,Currency exchange rate master.,Currency exchange rate master.
apps/erpnext/erpnext/shopping_cart/doctype/shopping_cart_settings/shopping_cart_settings.py +95,Currency is required for Price List {0},Currency is required for Price List {0}
DocType: Employee,Current Address,Current Address
DocType: Employee,Current Address Is,Current Address Is
apps/erpnext/erpnext/accounts/doctype/account/chart_of_accounts/verified/standard_chart_of_accounts.py +10,Current Assets,Current Assets
DocType: Backup Manager,Current Backups,Current Backups
DocType: BOM Replace Tool,Current BOM,Current BOM
apps/erpnext/erpnext/manufacturing/doctype/bom_replace_tool/bom_replace_tool.py +25,Current BOM and New BOM can not be same,Current BOM and New BOM can not be same
DocType: Global Defaults,Current Fiscal Year,Current Fiscal Year
apps/erpnext/erpnext/accounts/doctype/account/chart_of_accounts/verified/standard_chart_of_accounts.py +159,Current Liabilities,Current Liabilities
DocType: Stock Reconciliation Item,Current Qty,Current Qty
DocType: Purchase Receipt Item Supplied,Current Stock,Current Stock
DocType: Stock UOM Replace Utility,Current Stock UOM,Current Stock UOM
DocType: Stock Reconciliation Item,Current Valuation Rate,Current Valuation Rate
DocType: Naming Series,Current Value,Current Value
DocType: Custom Field,Custom,Custom
DocType: Notification Control,Custom Message,Custom Message
DocType: C-Form,Customer,Customer
DocType: Sales Invoice,Customer (Receivable) Account,Customer (Receivable) Account
apps/erpnext/erpnext/stock/doctype/delivery_note/delivery_note.py +132,Customer {0} does not belong to project {1},Customer {0} does not belong to project {1}
apps/erpnext/erpnext/crm/doctype/opportunity/opportunity.py +107,Customer {0} does not exist,Customer {0} does not exist
DocType: Authorization Rule,Customer / Item Name,Customer / Item Name
DocType: Opportunity,Customer / Lead Address,Customer / Lead Address
DocType: Opportunity,Customer / Lead Name,Customer / Lead Name
apps/erpnext/erpnext/accounts/doctype/pricing_rule/pricing_rule.js +49,Customer > Customer Group > Territory,Customer > Customer Group > Territory
,Customer Acquisition and Loyalty,Customer Acquisition and Loyalty
DocType: Sales Invoice,Customer Address,Customer Address
apps/erpnext/erpnext/config/selling.py +294,Customer and Supplier,Customer and Supplier
DocType: Item,Customer Code,Customer Code
,Customer Credit Balance,Customer Credit Balance
apps/erpnext/erpnext/config/crm.py +17,Customer database.,Customer database.
DocType: Customer,Customer Details,Customer Details
DocType: Maintenance Visit,Customer Feedback,Customer Feedback
DocType: Pricing Rule,Customer Group,Customer Group
apps/erpnext/erpnext/selling/page/sales_analytics/sales_analytics.js +33,Customer Group / Customer,Customer Group / Customer
DocType: Customer Group,Customer Group Name,Customer Group Name
apps/erpnext/erpnext/accounts/report/sales_register/sales_register.py +66,Customer Id,Customer Id
apps/erpnext/erpnext/support/doctype/warranty_claim/warranty_claim.py +20,Customer is required,Customer is required
DocType: Item,Customer Item Codes,Customer Item Codes
DocType: Item,Customer Items,Customer Items
DocType: Sales Invoice,Customer Name,Customer Name
DocType: Selling Settings,Customer Naming By,Customer Naming By
apps/erpnext/erpnext/setup/doctype/authorization_rule/authorization_rule.py +42,Customer required for 'Customerwise Discount',Customer required for 'Customerwise Discount'
apps/erpnext/erpnext/setup/page/setup_wizard/install_fixtures.py +73,Customer Service,Customer Service
DocType: Sales Invoice Item,Customer's Item Code,Customer's Item Code
DocType: Sales Order,Customer's Purchase Order Date,Customer's Purchase Order Date
DocType: Delivery Note,Customer's Purchase Order No,Customer's Purchase Order No
DocType: Sales Order,Customer's Purchase Order Number,Customer's Purchase Order Number
DocType: Sales Invoice,Customer's Vendor,Customer's Vendor
,Customers Not Buying Since Long Time,Customers Not Buying Since Long Time
DocType: Authorization Rule,Customerwise Discount,Customerwise Discount
sites/assets/js/list.min.js +94,Customize,Customize
DocType: Notification Control,Customize the introductory text that goes as a part of that email. Each transaction has a separate introductory text.,Customize the introductory text that goes as a part of that email. Each transaction has a separate introductory text.
DocType: Notification Control,Customize the Notification,Customize the Notification
apps/erpnext/erpnext/config/learn.py +21,Customizing Forms,Customizing Forms
apps/erpnext/erpnext/setup/page/setup_wizard/fixtures/operations.py +61,Cutting,Cutting
DocType: Backup Manager,Daily,Daily
,Daily Time Log Summary,Daily Time Log Summary
apps/erpnext/erpnext/config/setup.py +51,Data Import and Export,Data Import and Export
DocType: Backup Manager,Database Folder ID,Database Folder ID
apps/erpnext/erpnext/config/crm.py +12,Database of potential customers.,Database of potential customers.
DocType: Communication,Date,Date
apps/erpnext/erpnext/hr/doctype/leave_block_list/leave_block_list.py +22,Date is repeated,Date is repeated
DocType: Employee,Date of Birth,Date of Birth
apps/erpnext/erpnext/hr/doctype/employee/employee.py +105,Date of Birth cannot be greater than today.,Date of Birth cannot be greater than today.
DocType: Employee,Date of Issue,Date of Issue
DocType: Employee,Date of Joining,Date of Joining
apps/erpnext/erpnext/hr/doctype/employee/employee.py +108,Date of Joining must be greater than Date of Birth,Date of Joining must be greater than Date of Birth
DocType: Employee,Date Of Retirement,Date Of Retirement
apps/erpnext/erpnext/hr/doctype/employee/employee.py +111,Date Of Retirement must be greater than Date of Joining,Date Of Retirement must be greater than Date of Joining
DocType: Purchase Receipt,Date on which lorry started from supplier warehouse,Date on which lorry started from supplier warehouse
DocType: Delivery Note,Date on which lorry started from your warehouse,Date on which lorry started from your warehouse
DocType: Department,Days for which Holidays are blocked for this department.,Days for which Holidays are blocked for this department.
apps/erpnext/erpnext/selling/report/customers_not_buying_since_long_time/customers_not_buying_since_long_time.js +8,Days Since Last Order,Days Since Last Order
DocType: Sales Partner,Dealer,Dealer
DocType: Account,Debit,Debit
DocType: GL Entry,Debit Amt,Debit Amt
apps/erpnext/erpnext/accounts/general_ledger.py +107,Debit and Credit not equal for {0} #{1}. Difference is {2}.,Debit and Credit not equal for {0} #{1}. Difference is {2}.
DocType: Journal Entry,Debit Note,Debit Note
DocType: Sales Invoice,Debit To,Debit To
apps/erpnext/erpnext/accounts/doctype/sales_invoice/sales_invoice.py +247,Debit To account must be a Receivable account,Debit To account must be a Receivable account
apps/erpnext/erpnext/accounts/doctype/account/chart_of_accounts/verified/standard_chart_of_accounts.py +12,Debtors,Debtors
apps/erpnext/erpnext/setup/page/setup_wizard/fixtures/operations.py +78,Decambering,Decambering
DocType: Purchase Taxes and Charges,Deduct,Deduct
DocType: Salary Slip,Deduction,Deduction
DocType: Deduction Type,Deduction Type,Deduction Type
DocType: Salary Slip,Deductions,Deductions
apps/erpnext/erpnext/setup/page/setup_wizard/fixtures/operations.py +50,Deep drawing,Deep drawing
DocType: DocField,Default,Default
DocType: Manufacturing Settings,Default 10 mins,Default 10 mins
DocType: Mode of Payment Account,Default Account,Default Account
apps/erpnext/erpnext/projects/doctype/activity_cost/activity_cost.py +34,Default Activity Cost exists for Activity Type - {0},Default Activity Cost exists for Activity Type - {0}
apps/erpnext/erpnext/utilities/doctype/address_template/address_template.py +24,Default Address Template cannot be deleted,Default Address Template cannot be deleted
DocType: Salary Slip Deduction,Default Amount,Default Amount
DocType: Mode of Payment Account,Default Bank / Cash account will be automatically updated in POS Invoice when this mode is selected.,Default Bank / Cash account will be automatically updated in POS Invoice when this mode is selected.
DocType: Company,Default Bank Account,Default Bank Account
DocType: Item,Default BOM,Default BOM
apps/erpnext/erpnext/stock/doctype/item/item.py +175,Default BOM ({0}) must be active for this item or its template,Default BOM ({0}) must be active for this item or its template
DocType: Item,Default Buying Cost Center,Default Buying Cost Center
DocType: Buying Settings,Default Buying Price List,Default Buying Price List
DocType: Company,Default Cash Account,Default Cash Account
DocType: Global Defaults,Default Company,Default Company
DocType: Project,Default Cost Center,Default Cost Center
DocType: Company,Default Cost of Goods Sold Account,Default Cost of Goods Sold Account
DocType: Supplier,Default Currency,Default Currency
DocType: Selling Settings,Default Customer Group,Default Customer Group
DocType: Item Group,Default Expense Account,Default Expense Account
DocType: Company,Default Holiday List,Default Holiday List
DocType: Company,Default Income Account,Default Income Account
DocType: Stock Settings,Default Item Group,Default Item Group
DocType: Company,Default Letter Head,Default Letter Head
DocType: Company,Default Payable Account,Default Payable Account
DocType: Supplier,Default Payable Accounts,Default Payable Accounts
DocType: Selling Settings,Default Price List,Default Price List
DocType: Company,Default Receivable Account,Default Receivable Account
DocType: Customer,Default Receivable Accounts,Default Receivable Accounts
DocType: Item,Default Selling Cost Center,Default Selling Cost Center
apps/erpnext/erpnext/config/accounts.py +107,Default settings for accounting transactions.,Default settings for accounting transactions.
apps/erpnext/erpnext/config/buying.py +54,Default settings for buying transactions.,Default settings for buying transactions.
apps/erpnext/erpnext/config/selling.py +70,Default settings for selling transactions.,Default settings for selling transactions.
DocType: Shopping Cart Settings,Default settings for Shopping Cart,Default settings for Shopping Cart
apps/erpnext/erpnext/config/stock.py +100,Default settings for stock transactions.,Default settings for stock transactions.
DocType: Stock Entry,Default Source Warehouse,Default Source Warehouse
DocType: Stock Settings,Default Stock UOM,Default Stock UOM
DocType: Item,Default Supplier,Default Supplier
DocType: Buying Settings,Default Supplier Type,Default Supplier Type
DocType: Stock Entry,Default Target Warehouse,Default Target Warehouse
DocType: Company,Default Terms,Default Terms
DocType: Selling Settings,Default Territory,Default Territory
DocType: Item,Default Unit of Measure,Default Unit of Measure
apps/erpnext/erpnext/stock/doctype/item/item.py +131,"Default Unit of Measure can not be changed directly because you have already made some transaction(s) with another UOM. To change default UOM, use 'UOM Replace Utility' tool under Stock module.","Default Unit of Measure can not be changed directly because you have already made some transaction(s) with another UOM. To change default UOM, use 'UOM Replace Utility' tool under Stock module."
DocType: Stock Settings,Default Valuation Method,Default Valuation Method
DocType: Company,Default Values,Default Values
DocType: Item,Default Warehouse,Default Warehouse
apps/erpnext/erpnext/stock/doctype/item/item.py +91,Default Warehouse is mandatory for stock Item.,Default Warehouse is mandatory for stock Item.
DocType: Operation,Default Workstation,Default Workstation
apps/erpnext/erpnext/setup/page/setup_wizard/fixtures/industry_type.py +20,Defense,Defense
DocType: Cost Center,"Define Budget for this Cost Center. To set budget action, see <a href=""#!List/Company"">Company Master</a>","Define Budget for this Cost Center. To set budget action, see <a href=""#!List/Company"">Company Master</a>"
DocType: DocPerm,Delete,Delete
apps/erpnext/erpnext/setup/doctype/company/company.js +44,Delete all the Transactions for this Company,Delete all the Transactions for this Company
DocType: Company,Delete Company Transactions,Delete Company Transactions
DocType: Serial No,Delivered,Delivered
apps/erpnext/erpnext/stock/report/supplier_wise_sales_analytics/supplier_wise_sales_analytics.py +47,Delivered Amount,Delivered Amount
,Delivered Items To Be Billed,Delivered Items To Be Billed
DocType: Sales Invoice Item,Delivered Qty,Delivered Qty
apps/erpnext/erpnext/stock/doctype/serial_no/serial_no.py +166,Delivered Serial No {0} cannot be deleted,Delivered Serial No {0} cannot be deleted
DocType: Sales Order,Delivery Date,Delivery Date
DocType: Serial No,Delivery Details,Delivery Details
DocType: Serial No,Delivery Document No,Delivery Document No
DocType: Serial No,Delivery Document Type,Delivery Document Type
DocType: Sales Invoice Item,Delivery Note,Delivery Note
apps/erpnext/erpnext/accounts/doctype/sales_invoice/sales_invoice.py +416,Delivery Note {0} is not submitted,Delivery Note {0} is not submitted
apps/erpnext/erpnext/stock/doctype/packing_slip/packing_slip.py +35,Delivery Note {0} must not be submitted,Delivery Note {0} must not be submitted
DocType: Sales Invoice Item,Delivery Note Item,Delivery Note Item
DocType: Notification Control,Delivery Note Message,Delivery Note Message
DocType: Quality Inspection,Delivery Note No,Delivery Note No
DocType: Selling Settings,Delivery Note Required,Delivery Note Required
,Delivery Note Trends,Delivery Note Trends
apps/erpnext/erpnext/selling/doctype/sales_order/sales_order.py +168,Delivery Notes {0} must be cancelled before cancelling this Sales Order,Delivery Notes {0} must be cancelled before cancelling this Sales Order
